origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.4,7308.961469358005
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.4,6811.281453258529
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.4,6074.569093181787
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.4,5752.514627327322
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.45,7502.825817921629
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.45,7044.01405492835
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.45,6322.7684863991935
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.45,6014.355997238313
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.5,7695.927110911259
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.5,7275.830614477634
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.5,6569.990959765891
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.5,6275.166752091438
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.55,7889.028403900888
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.55,7507.647174026919
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.55,6817.213433132588
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.55,6535.977506944563
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.6,8082.892752464512
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.6,7740.37977569674
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.6,7065.412826349994
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.6,6797.818876855554
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.65,8278.304548235676
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.65,7974.970075376666
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.65,7315.593375261023
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.65,7061.750294264648
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.7,8476.092426293952
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.7,8212.41284285977
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.7,7568.815959421265
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.7,7328.890948677291
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.75,8677.15553943352
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.75,8453.787503892134
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.75,7826.231740349471
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.75,7600.455273799991
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.8,8882.495496645399
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.8,8700.296482065634
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.8,8089.123051520854
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.8,7877.796085002199
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.85,9093.25716845239
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.85,8953.31418529653
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.85,8358.955640357131
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.85,8162.459692723562
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.9,9310.783118025016
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.9,9214.452349945306
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.9,8637.448354943315
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.9,8456.25941943604
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.95,9536.68909904875
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.95,9485.650675403129
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.95,8926.669801948423
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.95,8761.377570249251
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.975,9653.390008368478
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.975,9625.749184718785
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.975,9076.078886680523
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.975,8918.998742953461
2025-03-12,ILI incidence,2025-03-09,1,LU,quantile,0.99,9724.7733458888
2025-03-12,ILI incidence,2025-03-16,2,LU,quantile,0.99,9711.444311130988
2025-03-12,ILI incidence,2025-03-23,3,LU,quantile,0.99,9167.469083948086
2025-03-12,ILI incidence,2025-03-30,4,LU,quantile,0.99,9015.412090862064
2025-03-12,ILI incidence,2025-03-09,1,LU,median,,7695.927110911259
2025-03-12,ILI incidence,2025-03-16,2,LU,median,,7275.830614477634
2025-03-12,ILI incidence,2025-03-23,3,LU,median,,6569.990959765891
2025-03-12,ILI incidence,2025-03-30,4,LU,median,,6275.166752091438
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.01,3538.6046711829176
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.01,3593.235444129421
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.01,3649.8233617166256
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.01,3715.959866761438
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.025,3577.34901659181
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.025,3636.630547171403
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.025,3696.19995557247
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.025,3764.47519220015
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.05,3640.6901336827327
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.05,3707.574946255867
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.05,3772.0186390654935
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.05,3843.7903768260935
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.1,3763.3038928982746
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.1,3844.906901651399
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.1,3918.786082217917
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.1,3997.326237835647
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.15,3881.3692680741
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.15,3977.1444983219367
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.15,4060.1091551768527
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.15,4145.166652720655
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.2,3995.76323303996
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.2,4105.269979464662
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.2,4197.037586843265
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.2,4288.409760326998
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.25,4107.214483497389
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.25,4230.099511276748
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.25,4330.443618682012
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.25,4427.968026944465
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.3,4216.344414585985
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.3,4352.329079348559
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.3,4461.071054458757
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.3,4564.619558051564
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.35,4323.696664163842
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.35,4472.567578232846
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.35,4589.57062325108
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.35,4699.045092149042
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.4,4429.7592604969805
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.4,4591.361617677897
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.4,4716.526490011172
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.4,4831.855733900029
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.45,4534.9819573354525
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.45,4709.214938555339
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.45,4842.477005478507
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.45,4963.614660958471
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.5,4639.790494655023
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.5,4826.604385419454
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.5,4967.931776144969
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.5,5094.854981143291
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.55,4744.599031974594
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.55,4943.993832283569
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.55,5093.386546811432
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.55,5226.095301328111
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.6,4849.821728813066
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.6,5061.847153161011
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.6,5219.337062278766
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.6,5357.854228386554
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.65,4955.884325146205
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.65,5180.641192606062
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.65,5346.292929038858
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.65,5490.664870137541
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.7,5063.236574724062
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.7,5300.87969149035
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.7,5474.792497831181
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.7,5625.0904042350185
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.75,5172.366505812658
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.75,5423.10925956216
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.75,5605.419933607926
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.75,5761.741935342117
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.8,5283.817756270087
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.8,5547.938791374246
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.8,5738.825965446674
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.8,5901.300201959584
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.85,5398.211721235947
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.85,5676.064272516971
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.85,5875.754397113085
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.85,6044.543309565927
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.9,5516.277096411772
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.9,5808.301869187509
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.9,6017.077470072022
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.9,6192.383724450936
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.95,5638.8908556273145
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.95,5945.633824583041
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.95,6163.844913224445
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.95,6345.9195854604895
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.975,5702.231972718237
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.975,6016.578223667505
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.975,6239.663596717468
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.975,6425.234770086432
2025-03-12,ILI incidence,2025-03-09,1,MT,quantile,0.99,5740.976318127129
2025-03-12,ILI incidence,2025-03-16,2,MT,quantile,0.99,6059.973326709487
2025-03-12,ILI incidence,2025-03-23,3,MT,quantile,0.99,6286.040190573312
2025-03-12,ILI incidence,2025-03-30,4,MT,quantile,0.99,6473.750095525144
2025-03-12,ILI incidence,2025-03-09,1,MT,median,,4639.790494655023
2025-03-12,ILI incidence,2025-03-16,2,MT,median,,4826.604385419454
2025-03-12,ILI incidence,2025-03-23,3,MT,median,,4967.931776144969
2025-03-12,ILI incidence,2025-03-30,4,MT,median,,5094.854981143291
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.01,43.30338663999505
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.01,39.83457677213457
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.01,36.93132819760224
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.01,34.43908643817436
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.025,43.59922418756981
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.025,40.18205733079542
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.025,37.31664243427026
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.025,34.8533361966451
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.05,44.08287362190826
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.05,40.750135240505166
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.05,37.9465726582556
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.05,35.53057160168978
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.1,45.01910711462648
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.1,41.84980274300334
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.1,39.16597194190668
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.1,36.84154277965607
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.15,45.92061082250675
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.15,42.90867784055971
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.15,40.34013734417867
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.15,38.10388319692684
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.2,46.79408099462344
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.2,43.93462571590163
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.2,41.477790408776144
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.2,39.326969349435245
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.25,47.64508168289159
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.25,44.934181712104085
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.25,42.586178046829886
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.25,40.51859236167114
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.3,48.478357631666384
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.3,45.912918841899085
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.3,43.671480060614485
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.3,41.6853961137615
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.35,49.29805985934832
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.35,46.875712748032576
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.35,44.7391029527848
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.35,42.83319311457783
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.4,50.10791476998016
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.4,47.82694033590145
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.4,45.79390018613159
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.4,43.967201302097735
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.45,50.91135651750164
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.45,48.77063524403227
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.45,46.8403445816836
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.45,45.09222938789871
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.5,51.71163589551904
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.5,49.71061574224123
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.5,47.88267014241727
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.5,46.212829331247846
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.55,52.51191527353644
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.55,50.65059624045019
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.55,48.92499570315093
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.55,47.33342927459699
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.6,53.31535702105792
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.6,51.59429114858101
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.6,49.97144009870295
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.6,48.45845736039796
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.65,54.12521193168976
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.65,52.545518736449885
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.65,51.02623733204974
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.65,49.59246554791786
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.7,54.94491415937169
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.7,53.50831264258338
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.7,52.09386022422005
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.7,50.740262548734194
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.75,55.77819010814649
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.75,54.48704977237838
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.75,53.17916223800465
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.75,51.90706630082455
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.8,56.62919079641463
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.8,55.48660576858083
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.8,54.28754987605839
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.8,53.09868931306045
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.85,57.50266096853132
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.85,56.51255364392275
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.85,55.425202940655865
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.85,54.321775465568855
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.9,58.4041646764116
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.9,57.57142874147912
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.9,56.59936834292786
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.9,55.58411588283962
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.95,59.34039816912981
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.95,58.671096243977296
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.95,57.81876762657894
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.95,56.89508706080591
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.975,59.824047603468266
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.975,59.23917415368704
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.975,58.44869785056427
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.975,57.57232246585059
2025-03-12,ILI incidence,2025-03-09,1,NL,quantile,0.99,60.11988515104303
2025-03-12,ILI incidence,2025-03-16,2,NL,quantile,0.99,59.58665471234789
2025-03-12,ILI incidence,2025-03-23,3,NL,quantile,0.99,58.8340120872323
2025-03-12,ILI incidence,2025-03-30,4,NL,quantile,0.99,57.986572224321336
2025-03-12,ILI incidence,2025-03-09,1,NL,median,,51.71163589551904
2025-03-12,ILI incidence,2025-03-16,2,NL,median,,49.71061574224123
2025-03-12,ILI incidence,2025-03-23,3,NL,median,,47.88267014241727
2025-03-12,ILI incidence,2025-03-30,4,NL,median,,46.212829331247846
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.01,152.9804724008439
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.01,143.95000939125103
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.01,132.40087552242184
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.01,119.56609974960782
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.025,153.3736148480738
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.025,144.4421062993809
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.025,132.99038953722035
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.025,120.24340633726808
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.05,154.01634300674044
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.05,145.24660996434108
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.05,133.95415536792456
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.05,121.3506996835016
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.1,155.26051613325285
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.1,146.8039430710788
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.1,135.8197832086288
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.1,123.49416361296092
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.15,156.4585363873023
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.15,148.30350656784353
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.15,137.616205179217
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.15,125.55811528222338
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.2,157.61930250324474
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.2,149.75643901190278
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.2,139.35676486203116
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.2,127.55788544848278
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.25,158.7502086235895
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.25,151.17199566096988
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.25,141.0525497157454
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.25,129.50621275511634
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.3,159.85756010214502
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.3,152.5580689345372
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.3,142.71301456892
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.3,131.4139600781683
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.35,160.94687328241076
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.35,153.92156364687594
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.35,144.34643113534798
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.35,133.290630985158
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.4,162.02310023222518
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.4,155.26867830768492
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.4,145.96022500189636
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.4,135.14475690837716
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.45,163.09080464438216
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.45,156.6051252971188
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.45,147.56123939010013
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.45,136.9842001868205
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.5,164.15430654169248
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.5,157.93631199330025
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.5,149.15595214026672
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.5,138.81640336435274
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.55,165.2178084390028
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.55,159.2674986894817
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.55,150.7506648904333
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.55,140.648606541885
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.6,166.28551285115978
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.6,160.60394567891558
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.6,152.35167927863708
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.6,142.4880498203283
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.65,167.3617398009742
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.65,161.95106033972456
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.65,153.96547314518546
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.65,144.34217574354747
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.7,168.45105298123994
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.7,163.3145550520633
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.7,155.59888971161345
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.7,146.2188466505372
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.75,169.55840445979547
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.75,164.70062832563062
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.75,157.25935456478803
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.75,148.12659397358914
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.8,170.68931058014022
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.8,166.11618497469772
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.8,158.95513941850228
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.8,150.0749212802227
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.85,171.85007669608265
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.85,167.56911741875695
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.85,160.69569910131645
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.85,152.0746914464821
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.9,173.0480969501321
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.9,169.0686809155217
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.9,162.49212107190465
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.9,154.13864311574454
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.95,174.2922700766445
